Date,Open,High,Low,Close,Volume,Adj Close
2016-06-01,11389.00,11521.070312,11010.990234,11404.049805,36600,11404.049805
2016-05-02,11066.69043,11423.330078,10879.639648,11366.040039,27600,11366.040039
2016-04-01,10631.44043,11166.099609,10490.549805,11042.919922,30300,11042.919922
2016-03-01,9594.040039,10641.099609,9592.049805,10618.950195,35100,10618.950195
2016-02-01,10476.450195,10529.870117,9389.349609,9575.099609,30700,9575.099609
2016-01-04,11251.410156,11299.589844,9892.360352,10417.259766,963500,10417.259766
2015-12-01,11015.589844,11152.929688,10516.429688,11143.080078,23300,11143.080078
2015-11-02,10989.480469,11087.400391,10601.730469,10989.759766,25800,10989.759766
2015-10-01,10848.849609,11257.030273,10791.740234,10974.599609,30400,10974.599609
2015-09-01,10677.75,10809.040039,10012.950195,10799.200195,30100,10799.200195
2015-08-03,11309.94043,11666.240234,10103.429688,10734.419922,35700,10734.419922
2015-07-01,10704.280273,11314.009766,10703.459961,11273.019531,24200,11273.019531
2015-06-01,10688.589844,10757.580078,10039.44043,10679.990234,000,10679.990234
2015-05-01,10409.839844,10745.740234,9983.549805,10716.089844,000,10716.089844
2015-04-01,10601.530273,11193.860352,10151.849609,10416.290039,30400,10416.290039
2015-03-02,10849.799805,11180.700195,10209.400391,10592.219727,73700,10592.219727
2015-02-02,10743.389648,10896.709961,10270.389648,10811.459961,80500,10811.459961
2015-01-02,1457.280029,10874.709961,1405.76001,10738.589844,000,10738.589844
2014-12-01,10290.730469,10599.799805,1452.22998,1452.439941,60900,1452.439941
2014-11-03,9867.070312,10355.959961,9864.879883,10270.610352,76300,10270.610352
2014-10-01,9541.00,9850.30957,9191.389648,9834.599609,62400,9834.599609
2014-09-01,9317.339844,10068.629883,9233.660156,9530.349609,75400,9530.349609
2014-08-01,9147.240234,9393.419922,8855.240234,9298.900391,57000,9298.900391
2014-07-01,9412.330078,9596.879883,8800.05957,9188.19043,72400,9188.19043
2014-06-02,8514.580078,9384.419922,8513.080078,9378.950195,97800,9378.950195
2014-05-02,7350.72998,8826.490234,7334.189941,8467.219727,101400,8467.219727
2014-04-01,7095.129883,7484.060059,7048.02002,7323.459961,67400,7323.459961
2014-03-03,6514.850098,7091.149902,6471.870117,7082.859863,60400,7082.859863
2014-02-03,6316.850098,6504.50,6193.140137,6500.419922,35300,6500.419922
2014-01-02,6752.75,6802.600098,6185.620117,6308.049805,42500,6308.049805
2013-12-02,6339.899902,6707.870117,6297.649902,6705.560059,45300,6705.560059
2013-11-01,6117.509766,6355.009766,6063.27002,6325.580078,50200,6325.580078
2013-10-01,5624.299805,6115.279785,5593.990234,6107.350098,47100,6107.350098
2013-09-02,5312.47998,5744.169922,5269.870117,5605.97998,43300,5605.97998
2013-08-01,5553.959961,5606.720215,5118.740234,5300.399902,54000,5300.399902
2013-07-01,5972.470215,6111.290039,5441.930176,5543.129883,8100,5543.129883
2013-06-03,6409.370117,6468.97998,5778.970215,5964.50,000,5964.50
2013-05-02,6350.410156,6661.120117,6332.819824,6389.470215,000,6389.470215
2013-04-01,6157.609863,6368.109863,6029.100098,6344.040039,000,6344.040039
2013-03-01,6312.990234,6524.939941,6022.77002,6142.060059,000,6142.060059
2013-02-01,6973.52002,7016.830078,6283.680176,6302.779785,000,6302.779785
2013-01-02,7212.330078,7391.339844,6831.140137,6970.879883,000,6970.879883
2012-12-03,6922.959961,7157.660156,6919.549805,7112.890137,000,7112.890137
2012-11-01,6569.640137,6910.649902,6530.060059,6901.990234,000,6901.990234
2012-10-01,6618.439941,6778.700195,6495.040039,6565.990234,000,6565.990234
2012-09-03,6008.330078,6628.850098,6004.870117,6607.290039,000,6607.290039
2012-08-01,6014.72998,6208.919922,5936.509766,5998.839844,000,5998.839844
2012-07-02,6169.759766,6362.029785,5877.379883,6012.279785,000,6012.279785
2012-06-01,5907.959961,6156.069824,5734.240234,6153.720215,000,6153.720215
2012-05-02,6343.47998,6370.97998,5802.330078,5907.950195,000,5907.950195
2012-04-02,6357.350098,6512.720215,6213.97998,6315.850098,000,6315.850098
2012-03-01,6384.390137,6534.359863,6149.740234,6346.379883,000,6346.379883
2012-02-01,5870.430176,6654.97998,5870.089844,6386.819824,000,6386.819824
2012-01-03,5131.600098,5895.720215,5131.600098,5871.700195,000,5871.700195
2011-12-01,5627.75,5804.379883,5073.25,5135.049805,000,5135.049805
2011-11-01,6297.990234,6341.709961,5504.089844,5627.689941,000,5627.689941
2011-10-03,6128.209961,6313.299805,5871.680176,6297.990234,000,6297.990234
2011-09-02,6273.560059,6534.660156,6066.339844,6129.589844,000,6129.589844
2011-08-01,6915.459961,6987.819824,6014.180176,6273.600098,000,6273.600098
2011-07-01,6854.129883,7115.910156,6854.129883,6915.310059,000,6915.310059
2011-06-01,6911.200195,6987.720215,6475.700195,6854.049805,000,6854.049805
2011-05-02,7094.560059,7117.319824,6607.779785,6787.740234,000,6787.740234
2011-04-01,6873.399902,7309.290039,6873.399902,7094.259766,000,7094.259766
2011-03-01,6373.22998,6894.100098,6373.22998,6873.399902,000,6873.399902
2011-02-01,6868.350098,6922.120117,6182.859863,6373.22998,000,6373.22998
2011-01-03,7802.709961,7929.370117,6722.589844,6868.350098,000,6868.350098
2010-12-01,7764.02002,8105.72998,7176.490234,7802.709961,000,7802.709961
2010-11-01,8302.55957,8791.099609,7339.549805,7764.02002,000,7764.02002
2010-10-01,8112.290039,8521.429688,8112.290039,8302.55957,000,8302.55957
2010-09-16,8074.47998,8202.910156,7975.359863,8084.140137,000,8084.140137
