Date,Open,High,Low,Close,Volume,Adj Close
2016-06-01,33.049999,34.650002,30.950001,33.380001,7755900,33.380001
2016-05-02,39.779999,40.150002,29.940001,33.209999,9869100,32.83234
2016-04-01,44.009998,44.07,39.060001,39.59,3987200,39.13979
2016-03-01,43.470001,45.50,42.41,44.09,3322800,43.588615
2016-02-01,40.220001,44.00,37.709999,43.209999,5982900,42.370686
2016-01-04,34.450001,41.799999,34.330002,40.41,10264700,39.625076
2015-12-01,39.380001,39.939999,34.049999,34.98,8339400,34.300549
2015-11-02,51.02,52.48,37.75,39.080002,11529300,37.956722
2015-10-01,51.18,52.200001,47.099998,50.98,5001600,49.514675
2015-09-01,57.610001,60.130001,49.720001,51.32,5165500,49.844906
2015-08-03,69.110001,70.120003,55.16,58.610001,5697200,56.574398
2015-07-01,67.82,73.610001,65.529999,69.059998,4889000,66.661453
2015-06-01,67.029999,71.099998,66.50,67.470001,4866400,65.126678
2015-05-01,64.160004,69.220001,62.799999,66.949997,6397000,64.287071
2015-04-01,64.519997,69.980003,64.300003,64.629997,4546500,62.059349
2015-03-02,63.400002,66.139999,61.849998,64.910004,3679200,62.32822
2015-02-02,64.00,66.089996,61.099998,63.720001,4662500,60.883003
2015-01-02,66.330002,68.300003,62.23,63.880001,4363700,61.035881
2014-12-01,64.339996,66.589996,60.220001,65.75,4284100,62.82262
2014-11-03,57.959999,65.739998,55.639999,64.910004,6528200,61.699741
2014-10-01,58.34,59.919998,54.84,57.82,5491100,54.960388
2014-09-02,62.369999,62.970001,57.860001,58.18,4471800,55.302586
2014-08-01,57.650002,63.099998,55.810001,62.290001,5130300,58.899979
2014-07-01,58.200001,60.25,56.369999,57.790001,3001000,54.644882
2014-06-02,60.09,60.34,57.029999,58.02,2723100,54.862366
2014-05-01,57.689999,59.93,54.82,59.889999,4382000,56.329552
2014-04-01,59.189999,61.259998,56.470001,57.43,3469400,54.0158
2014-03-03,57.189999,59.950001,56.700001,59.290001,3871800,55.765224
2014-02-03,53.119999,58.66,50.049999,57.860001,4408300,54.189407
2014-01-02,53.169998,56.650002,51.360001,53.200001,4673500,49.825031
2013-12-02,52.990002,53.860001,51.00,53.400002,3797600,50.012344
2013-11-01,46.18,54.07,45.560001,53.259998,6094000,49.640392
2013-10-01,43.23,46.73,42.18,46.110001,4880100,42.976315
2013-09-03,44.759998,46.18,42.68,43.27,5458200,40.329323
2013-08-01,48.919998,49.720001,43.349998,44.43,5976400,41.178265
2013-07-01,48.25,50.77,47.48,48.34,3727100,44.802101
2013-06-03,48.59,49.48,45.720001,48.00,3754700,44.486984
2013-05-01,44.540001,50.00,44.330002,48.34,3890200,44.571445
2013-04-01,41.779999,45.400002,41.509998,44.599998,4050000,41.123013
2013-03-01,40.740002,42.889999,40.360001,41.84,5191800,38.578182
2013-02-01,39.959999,41.57,38.52,41.099998,5674800,37.715286
2013-01-02,39.549999,40.00,36.349998,39.509998,5774300,36.256226
2012-12-03,38.93,39.720001,36.299999,39.02,5703000,35.806583
2012-11-01,39.259998,41.98,38.02,38.700001,6649600,35.330162
2012-10-01,37.709999,41.240002,37.709999,38.07,4688200,34.75502
2012-09-04,40.23,40.700001,36.939999,37.619999,5572900,34.3442
2012-08-01,35.98,40.799999,34.889999,40.310001,5316000,36.612549
2012-07-02,34.450001,36.98,32.310001,35.84,6910800,32.552559
2012-06-01,37.169998,37.970001,32.700001,34.349998,6950300,31.199228
2012-05-01,41.139999,42.169998,35.009998,38.049999,7544800,34.372631
2012-04-02,39.669998,41.50,38.259998,41.02,5161600,37.055595
2012-03-01,38.27,40.740002,37.110001,39.73,5686000,35.890266
2012-02-01,33.939999,38.34,33.380001,37.970001,6660700,34.127045
2012-01-03,32.869999,35.919998,32.290001,33.689999,7647500,30.280222
2011-12-01,32.299999,33.259998,30.42,32.18,5556700,28.923052
2011-11-01,29.049999,32.669998,28.690001,32.330002,9204400,28.968241
2011-10-03,26.110001,32.349998,24.379999,30.530001,9908900,27.35541
2011-09-01,26.76,28.209999,24.200001,26.32,9360200,23.583176
2011-08-01,29.110001,29.440001,22.66,25.950001,11584500,23.16114
2011-07-01,29.18,30.620001,28.32,28.870001,6995700,25.767326
2011-06-01,28.75,29.34,26.48,29.24,8547000,26.097563
2011-05-02,24.360001,30.00,23.98,28.879999,12078700,25.681591
2011-04-01,24.48,25.99,23.620001,23.91,8894300,21.262011
2011-03-01,24.02,24.700001,22.50,24.26,8312100,21.573248
2011-02-01,23.26,25.030001,21.690001,23.90,10530400,21.208088
2011-01-03,25.50,25.809999,22.780001,23.15,8269700,20.542562
2010-12-01,26.16,26.200001,24.52,25.299999,7030200,22.450403
2010-11-01,23.870001,26.32,23.559999,25.68,8980300,22.742905
2010-10-01,23.32,25.26,21.90,23.67,10270000,20.962793
2010-09-01,19.700001,23.40,19.66,23.08,7673600,20.440273
2010-08-02,19.08,21.190001,18.700001,19.41,10337100,17.148701
2010-07-01,17.82,20.35,16.93,18.65,10768400,16.477242
2010-06-01,22.33,23.059999,17.629999,17.90,11153800,15.814617
2010-05-03,23.379999,24.84,19.90,22.209999,14678300,19.576496
2010-04-01,21.99,25.25,21.93,23.200001,10447000,20.449112
2010-03-01,19.209999,22.27,19.18,21.77,10923300,19.188669
2010-02-01,15.61,19.549999,15.34,19.15,13251100,16.839102
2010-01-04,16.90,17.66,15.39,15.93,11990800,14.007671
